car_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
9694, 2 Series,2019,18260,Manual,5328,Petrol,145,44.1,1.5
9695, 1 Series,2019,24990,Automatic,8458,Diesel,145,51.4,2.0
9696, X6,2019,55990,Automatic,6222,Diesel,145,34.9,3.0
9697, 4 Series,2019,22810,Automatic,5984,Petrol,145,48.7,2.0
9698, 2 Series,2019,21390,Automatic,14380,Diesel,145,47.1,2.0
9699, 2 Series,2019,19850,Automatic,10649,Diesel,145,49.6,2.0
9700, 4 Series,2019,26820,Semi-Auto,8598,Diesel,145,60.1,2.0
9701, 3 Series,2019,27770,Semi-Auto,4050,Diesel,145,60.1,2.0
9702, 3 Series,2013,8480,Manual,48681,Petrol,150,47.9,1.6
9703, X1,2016,17490,Manual,20516,Diesel,125,58.9,2.0
9704, 1 Series,2017,17160,Automatic,26213,Petrol,145,47.9,2.0
9705, 2 Series,2017,16491,Semi-Auto,22080,Petrol,145,48.7,2.0
9706, 4 Series,2019,25910,Semi-Auto,5029,Petrol,145,48.7,2.0
9707, X1,2019,27380,Semi-Auto,1940,Diesel,145,65.7,2.0
9708, X6,2019,64690,Automatic,3000,Petrol,145,26.4,3.0
9709, M2,2019,48200,Automatic,1500,Petrol,145,29.1,3.0
9710, X6,2019,68522,Semi-Auto,11330,Diesel,145,33.2,3.0
9711, 3 Series,2019,25560,Semi-Auto,3000,Diesel,145,62.8,2.0
9712, 5 Series,2019,30570,Automatic,3067,Hybrid,145,49.6,2.0
9713, X2,2019,32690,Semi-Auto,3000,Diesel,145,58.9,2.0
9714, 3 Series,2019,27998,Semi-Auto,11658,Diesel,150,48.7,2.0
9715, 1 Series,2017,20500,Semi-Auto,25190,Petrol,145,39.8,3.0
9716, 1 Series,2017,21995,Semi-Auto,23000,Petrol,145,39.8,3.0
9717, 1 Series,2017,20998,Semi-Auto,14992,Petrol,145,39.8,3.0
9718, 3 Series,2015,16365,Semi-Auto,48812,Diesel,160,51.4,3.0
9719, 4 Series,2019,20995,Automatic,6004,Diesel,145,65.7,2.0
9720, X6,2013,15380,Semi-Auto,71522,Diesel,300,38.2,3.0
9721, 3 Series,2017,14691,Semi-Auto,38326,Petrol,145,51.4,2.0
9722, 1 Series,2014,9491,Manual,25174,Diesel,20,68.9,2.0
9723, 3 Series,2016,10591,Manual,62674,Diesel,20,72.4,2.0
9724, 2 Series,2018,15700,Manual,6889,Petrol,145,57.6,1.5
9725, 3 Series,2016,12207,Automatic,55293,Diesel,20,74.3,2.0
9726, 3 Series,2017,14430,Manual,26818,Petrol,145,49.6,1.5
9727, 3 Series,2017,19645,Semi-Auto,27900,Diesel,150,64.2,2.0
9728, 3 Series,2018,19765,Semi-Auto,24965,Petrol,145,48.7,2.0
9729, 3 Series,2015,12245,Semi-Auto,27721,Diesel,30,64.2,2.0
9730, 1 Series,2016,10950,Manual,30341,Diesel,20,72.4,1.5
9731, 1 Series,2013,6491,Manual,73000,Diesel,0,74.3,1.6
9732, 2 Series,2017,15991,Semi-Auto,12887,Petrol,145,55.4,1.5
9733, 2 Series,2014,13342,Manual,36849,Petrol,160,44.8,2.0
9734, 5 Series,2018,28000,Semi-Auto,25411,Diesel,145,60.1,3.0
9735, 3 Series,2014,10100,Manual,41738,Diesel,30,62.8,2.0
9736, X6,2020,65352,Semi-Auto,3158,Petrol,145,26.4,3.0
9737, X2,2019,31084,Semi-Auto,3096,Petrol,145,36.2,2.0
9738, 4 Series,2018,18210,Manual,17672,Petrol,145,46.3,2.0
9739, 4 Series,2016,19000,Manual,10267,Petrol,200,43.5,2.0
9740, X1,2016,17770,Semi-Auto,34290,Diesel,125,57.6,2.0
9741, X1,2019,19980,Manual,7113,Petrol,145,51.4,1.5
9742, 1 Series,2017,20750,Semi-Auto,16977,Petrol,200,39.8,3.0
9743, 5 Series,2016,13465,Semi-Auto,71203,Diesel,125,60.1,2.0
9744, 1 Series,2016,13998,Semi-Auto,35441,Diesel,30,65.7,2.0
9745, 3 Series,2017,14498,Manual,24719,Diesel,150,67.3,2.0
9746, 3 Series,2019,24998,Semi-Auto,13957,Diesel,150,52.3,2.0
9747, X1,2016,16000,Manual,37201,Diesel,125,58.9,2.0
9748, 3 Series,2017,17998,Semi-Auto,24253,Diesel,150,64.2,2.0
9749, 1 Series,2015,12998,Semi-Auto,32435,Diesel,20,68.9,1.5
9750, 2 Series,2015,16342,Semi-Auto,31383,Petrol,160,47.1,2.0
9751, X1,2014,10872,Manual,50716,Diesel,160,51.4,2.0
9752, 4 Series,2016,19642,Semi-Auto,23575,Diesel,125,60.1,2.0
9753, 7 Series,2017,33682,Semi-Auto,6431,Diesel,145,54.3,3.0
9754, 3 Series,2013,14612,Automatic,41114,Diesel,125,57.6,3.0
9755, 4 Series,2015,18272,Semi-Auto,33864,Diesel,125,60.1,2.0
9756, 2 Series,2017,19212,Automatic,13301,Diesel,145,57.7,2.0
9757, 3 Series,2014,11520,Manual,62828,Diesel,125,61.4,2.0
9758, 3 Series,2014,11128,Manual,67232,Diesel,125,57.6,2.0
9759, 1 Series,2015,9681,Manual,40176,Petrol,145,50.4,1.6
9760, 1 Series,2017,12290,Manual,31268,Diesel,150,72.4,1.5
9761, 2 Series,2016,16322,Semi-Auto,47254,Diesel,125,61.4,2.0
9762, 5 Series,2018,27750,Automatic,24460,Diesel,145,60.1,3.0
9763, X4,2019,42412,Semi-Auto,3414,Diesel,145,37.2,3.0
9764, M3,2017,37572,Semi-Auto,30573,Petrol,300,34.0,3.0
9765, 3 Series,2018,20732,Semi-Auto,7856,Diesel,145,64.2,2.0
9766, X3,2018,29022,Automatic,6716,Diesel,145,56.5,2.0
9767, X5,2016,33522,Automatic,51536,Diesel,235,42.8,3.0
9768, 1 Series,2019,31723,Semi-Auto,1129,Diesel,145,60.1,2.0
9769, 5 Series,2018,28992,Automatic,19625,Diesel,145,53.3,3.0
9770, 4 Series,2016,17782,Semi-Auto,34942,Diesel,30,65.7,2.0
9771, 2 Series,2016,10242,Manual,51577,Petrol,30,57.6,1.5
9772, X1,2017,17621,Semi-Auto,27531,Diesel,30,65.7,2.0
9773, 1 Series,2018,14012,Manual,17143,Petrol,150,38.7,1.5
9774, 5 Series,2019,27241,Semi-Auto,7657,Hybrid,150,49.6,2.0
9775, X5,2016,31581,Automatic,7658,Diesel,205,47.1,3.0
9776, 6 Series,2016,19916,Automatic,43525,Diesel,160,51.4,3.0
9777, 3 Series,2019,22780,Semi-Auto,11944,Petrol,145,44.8,2.0
9778, 8 Series,2019,88980,Semi-Auto,88,Petrol,145,24.4,4.4
9779, 4 Series,2019,22446,Automatic,10164,Diesel,145,65.7,2.0
9780, 4 Series,2019,24016,Automatic,4349,Diesel,145,60.1,2.0
9781, 3 Series,2017,19836,Automatic,28411,Diesel,145,51.4,3.0
9782, 2 Series,2017,15582,Semi-Auto,10556,Diesel,20,68.9,2.0
9783, 2 Series,2016,15342,Manual,37828,Petrol,205,42.8,2.0
9784, 2 Series,2019,26830,Semi-Auto,4789,Petrol,145,46.3,2.0
9785, 3 Series,2019,37980,Semi-Auto,3078,Petrol,145,34.9,3.0
9786, 4 Series,2019,22380,Semi-Auto,9846,Diesel,145,65.7,2.0
9787, X5,2019,44980,Semi-Auto,7383,Diesel,145,37.7,3.0
9788, 1 Series,2017,16980,Manual,24985,Diesel,145,70.6,1.5
9789, 2 Series,2019,23980,Semi-Auto,8452,Diesel,145,61.4,2.0
9790, 7 Series,2019,47980,Automatic,339,Petrol,145,34.5,3.0
9791, 1 Series,2018,18480,Semi-Auto,17402,Petrol,145,47.9,2.0
9792, 3 Series,2019,27280,Semi-Auto,7311,Petrol,145,42.2,2.0
9793, X1,2019,26280,Semi-Auto,3646,Petrol,145,48.7,2.0
9794, 2 Series,2019,18980,Manual,5500,Petrol,145,42.8,1.5
9795, X3,2019,35480,Semi-Auto,9000,Diesel,145,54.3,2.0
9796, 1 Series,2019,17250,Manual,6824,Petrol,145,53.3,1.5
9797, 1 Series,2019,17250,Manual,4028,Petrol,145,53.3,1.5
9798, 1 Series,2019,17250,Manual,4122,Petrol,145,53.3,1.5
9799, 1 Series,2019,17250,Manual,11699,Petrol,145,53.3,1.5
9800, 3 Series,2019,25780,Semi-Auto,7004,Petrol,145,45.6,2.0
9801, 5 Series,2019,26480,Semi-Auto,5130,Diesel,145,65.7,2.0
9802, 2 Series,2019,18980,Semi-Auto,5992,Petrol,145,50.4,2.0
9803, 3 Series,2019,40980,Semi-Auto,6250,Diesel,145,43.5,3.0
9804, 4 Series,2019,25780,Semi-Auto,9326,Diesel,145,65.7,2.0
9805, 4 Series,2019,25480,Semi-Auto,8042,Diesel,145,65.7,2.0
9806, 3 Series,2017,19480,Semi-Auto,17610,Petrol,145,48.7,2.0
9807, X3,2019,30980,Automatic,6332,Diesel,145,54.3,2.0
9808, 1 Series,2016,11980,Automatic,25204,Petrol,30,58.9,1.5
9809, X1,2017,17980,Semi-Auto,53850,Diesel,150,57.6,2.0
9810, 2 Series,2018,16980,Manual,19853,Diesel,150,64.2,2.0
9811, 3 Series,2020,39950,Semi-Auto,1204,Petrol,150,33.6,3.0
9812, 4 Series,2016,15980,Semi-Auto,66037,Diesel,30,65.7,2.0
9813, X7,2019,74480,Automatic,7278,Diesel,145,31.4,3.0
9814, X2,2019,28480,Semi-Auto,3282,Petrol,145,39.8,2.0
9815, 2 Series,2019,25780,Semi-Auto,4418,Diesel,150,48.7,2.0
9816, X1,2019,27280,Automatic,5231,Petrol,145,48.7,2.0
9817, 3 Series,2016,18980,Semi-Auto,29902,Diesel,145,53.3,3.0
9818, X3,2017,29980,Semi-Auto,25101,Diesel,150,47.9,3.0
9819, X1,2020,29970,Semi-Auto,1241,Diesel,145,60.1,2.0
9820, 1 Series,2020,28790,Semi-Auto,953,Diesel,145,51.4,2.0
9821, 1 Series,2019,24280,Manual,1947,Petrol,145,41.5,1.5
9822, 4 Series,2017,20480,Semi-Auto,26814,Diesel,145,55.4,3.0
9823, 1 Series,2016,14880,Manual,19882,Diesel,30,65.7,2.0
9824, 4 Series,2015,15480,Automatic,50145,Petrol,200,43.5,2.0
9825, 4 Series,2016,22480,Automatic,25742,Diesel,145,55.4,3.0
9826, 1 Series,2017,15280,Automatic,14709,Diesel,145,72.4,1.5
9827, 4 Series,2019,28170,Semi-Auto,9647,Diesel,145,58.9,2.0
9828, 5 Series,2017,22322,Semi-Auto,42295,Diesel,145,60.1,2.0
9829, 1 Series,2019,21670,Semi-Auto,7065,Petrol,145,42.8,1.5
9830, 1 Series,2013,11200,Semi-Auto,10239,Petrol,145,48.7,1.6
9831, i3,2017,19980,Automatic,26965,Hybrid,140,470.8,0.0
9832, X1,2017,20092,Semi-Auto,25610,Petrol,160,44.8,2.0
9833, 2 Series,2019,20190,Manual,4648,Petrol,145,42.8,1.5
9834, 3 Series,2019,32790,Automatic,3750,Diesel,145,52.3,2.0
9835, Z4,2019,32970,Automatic,467,Petrol,145,38.7,2.0
9836, 2 Series,2019,21205,Semi-Auto,9148,Petrol,145,50.4,1.5
9837, X2,2019,29325,Semi-Auto,8859,Diesel,145,50.4,2.0
9838, X1,2017,19832,Semi-Auto,15242,Diesel,145,57.6,2.0
9839, X5,2017,36980,Automatic,18231,Diesel,145,42.8,3.0
9840, X1,2015,14995,Manual,39000,Diesel,125,58.9,2.0
9841, 3 Series,2014,9698,Semi-Auto,62121,Diesel,125,60.1,2.0
9842, X1,2017,17998,Semi-Auto,41604,Diesel,150,55.4,2.0
9843, 1 Series,2017,20498,Semi-Auto,29319,Petrol,200,39.8,3.0
9844, X1,2017,22698,Automatic,3209,Petrol,160,44.8,2.0
9845, 5 Series,2014,15498,Semi-Auto,35822,Diesel,165,51.4,3.0
9846, X1,2017,20998,Semi-Auto,16216,Diesel,150,55.4,2.0
9847, X2,2019,31680,Semi-Auto,103,Diesel,145,58.9,2.0
9848, 1 Series,2019,31790,Semi-Auto,8211,Petrol,145,34.5,2.0
9849, 1 Series,2019,26413,Manual,12262,Petrol,145,41.5,1.5
9850, 5 Series,2019,32400,Semi-Auto,7111,Diesel,145,55.4,2.0
9851, X1,2019,24000,Semi-Auto,5547,Diesel,145,47.9,2.0
9852, 1 Series,2018,15291,Manual,16891,Petrol,150,53.3,1.5
9853, X4,2017,26191,Semi-Auto,37114,Diesel,200,47.9,3.0
9854, 3 Series,2018,17899,Semi-Auto,40500,Petrol,145,48.7,2.0
9855, 1 Series,2016,16117,Manual,25231,Petrol,300,35.3,3.0
9856, 3 Series,2017,19830,Semi-Auto,39664,Diesel,145,49.6,3.0
9857, 1 Series,2016,14017,Manual,12670,Diesel,20,70.6,1.5
9858, 1 Series,2017,16498,Manual,16706,Diesel,150,62.8,2.0
9859, 3 Series,2013,10298,Manual,60211,Diesel,125,60.1,2.0
9860, 2 Series,2018,16998,Manual,4302,Petrol,145,40.9,1.5
9861, 4 Series,2018,20998,Semi-Auto,18392,Diesel,150,65.7,2.0
9862, 1 Series,2014,13750,Semi-Auto,20000,Diesel,30,64.2,2.0
9863, 3 Series,2016,19250,Semi-Auto,37679,Diesel,150,53.3,3.0
9864, 3 Series,2015,18555,Semi-Auto,51416,Diesel,145,53.3,3.0
9865, 4 Series,2020,31003,Semi-Auto,2400,Diesel,145,50.4,3.0
9866, 4 Series,2020,27003,Semi-Auto,1816,Petrol,145,48.7,2.0
9867, 1 Series,2014,8690,Manual,51344,Diesel,30,65.7,2.0
9868, 2 Series,2019,21097,Semi-Auto,7947,Diesel,145,47.1,2.0
9869, 1 Series,2019,23997,Semi-Auto,8423,Petrol,145,39.8,3.0
9870, 7 Series,2019,49990,Semi-Auto,5364,Diesel,145,44.1,3.0
9871, 5 Series,2019,42650,Semi-Auto,4000,Petrol,145,50.4,2.0
9872, M5,2019,61797,Semi-Auto,4419,Petrol,145,26.9,4.4
9873, X3,2019,35991,Semi-Auto,8667,Diesel,150,54.3,2.0
9874, 1 Series,2017,21490,Semi-Auto,25954,Petrol,150,39.8,3.0
9875, 4 Series,2015,15361,Manual,43745,Diesel,125,60.1,2.0
9876, 3 Series,2015,12110,Manual,54905,Diesel,125,58.9,2.0
9877, 3 Series,2016,12180,Manual,56763,Diesel,20,68.9,2.0
9878, X1,2013,9527,Semi-Auto,60973,Diesel,145,56.5,2.0
9879, 1 Series,2017,19990,Automatic,27108,Petrol,145,39.8,3.0
9880, 3 Series,2014,11491,Manual,64021,Diesel,125,57.6,2.0
9881, 5 Series,2017,27399,Semi-Auto,23607,Diesel,145,51.4,3.0
9882, 5 Series,2016,17980,Semi-Auto,32205,Diesel,30,62.8,2.0
9883, X1,2020,25480,Semi-Auto,24,Diesel,145,60.1,2.0
9884, 2 Series,2020,20980,Semi-Auto,9,Petrol,145,50.4,1.5
9885, 2 Series,2020,20980,Semi-Auto,12,Petrol,145,50.4,1.5
9886, 1 Series,2019,21980,Manual,821,Diesel,145,72.4,1.5
9887, 6 Series,2020,33490,Semi-Auto,101,Petrol,145,42.8,2.0
9888, 3 Series,2020,26980,Semi-Auto,101,Diesel,145,62.8,2.0
9889, 3 Series,2019,22480,Semi-Auto,6191,Diesel,145,55.4,2.0
9890, 1 Series,2019,20980,Manual,8617,Petrol,145,44.1,1.5
9891, 1 Series,2019,17980,Semi-Auto,8211,Diesel,145,74.3,2.0
9892, Z4,2019,31990,Semi-Auto,9950,Petrol,145,38.7,2.0
9893, X2,2020,28993,Semi-Auto,101,Diesel,145,61.4,2.0
9894, M4,2020,49623,Semi-Auto,2024,Petrol,145,34.0,3.0
9895, X1,2020,27493,Manual,3609,Diesel,145,39.2,2.0
9896, 4 Series,2019,28000,Semi-Auto,6451,Diesel,145,58.9,2.0
9897, M4,2019,44500,Semi-Auto,5644,Petrol,145,34.0,3.0
9898, 2 Series,2019,19990,Manual,6361,Diesel,145,51.4,2.0
9899, 3 Series,2015,14391,Semi-Auto,56262,Diesel,30,62.8,2.0
9900, 5 Series,2018,23891,Semi-Auto,23652,Diesel,145,48.7,2.0
9901, X3,2019,30990,Semi-Auto,20423,Petrol,145,30.4,2.0
9902, X2,2019,31790,Semi-Auto,4169,Petrol,145,34.0,2.0
9903, X3,2020,36853,Semi-Auto,2479,Diesel,145,54.3,2.0
9904, Z4,2020,34993,Semi-Auto,3100,Petrol,145,38.7,2.0
9905, 5 Series,2020,35493,Semi-Auto,5658,Petrol,145,50.4,2.0
9906, 3 Series,2017,15890,Manual,34588,Diesel,145,64.2,2.0
9907, 2 Series,2018,20990,Semi-Auto,13268,Petrol,145,47.9,2.0
9908, 1 Series,2019,18990,Semi-Auto,4539,Diesel,145,70.6,2.0
9909, 3 Series,2019,31990,Semi-Auto,4893,Diesel,145,52.3,2.0
9910, X4,2016,25041,Semi-Auto,28480,Diesel,200,47.1,3.0
9911, 1 Series,2016,15690,Semi-Auto,26386,Diesel,20,67.3,2.0
9912, X1,2017,21050,Semi-Auto,18099,Diesel,145,57.6,2.0
9913, 1 Series,2017,14066,Semi-Auto,43260,Petrol,145,55.5,1.5
9914, 3 Series,2016,19581,Semi-Auto,26949,Diesel,160,51.4,3.0
9915, 3 Series,2015,16237,Semi-Auto,37466,Diesel,145,56.5,3.0
9916, 1 Series,2017,16995,Automatic,19654,Petrol,145,54.3,1.5
9917, 4 Series,2019,24491,Semi-Auto,6462,Diesel,150,58.9,2.0
9918, 2 Series,2017,16191,Semi-Auto,23295,Diesel,20,68.9,2.0
9919, X1,2016,19497,Semi-Auto,29959,Diesel,145,55.4,2.0
9920, X1,2019,24500,Semi-Auto,8410,Petrol,145,47.9,2.0
9921, 5 Series,2019,28991,Semi-Auto,4636,Petrol,145,50.4,2.0
9922, X2,2020,32403,Semi-Auto,2580,Petrol,145,39.8,2.0
9923, X7,2019,72430,Semi-Auto,6391,Diesel,145,33.6,3.0
9924, 4 Series,2014,13591,Manual,73417,Diesel,125,57.6,2.0
9925, 1 Series,2017,17490,Semi-Auto,10571,Diesel,30,65.7,2.0
9926, 3 Series,2017,16490,Semi-Auto,30835,Diesel,145,70.6,2.0
9927, 4 Series,2015,16678,Semi-Auto,37041,Diesel,125,57.6,2.0
9928, 1 Series,2017,19990,Automatic,26841,Petrol,145,39.8,3.0
9929, 1 Series,2018,17390,Semi-Auto,11690,Diesel,145,45.6,2.0
9930, 4 Series,2016,22991,Semi-Auto,25220,Diesel,160,49.6,3.0
9931, X2,2018,24297,Semi-Auto,13325,Diesel,145,58.9,2.0
9932, X3,2016,24390,Semi-Auto,45646,Diesel,200,47.1,3.0
9933, 4 Series,2017,20217,Manual,31959,Petrol,145,43.5,2.0
9934, 2 Series,2019,21980,Automatic,5913,Hybrid,135,148.7,1.5
9935, X1,2019,26480,Semi-Auto,9027,Diesel,145,50.4,2.0
9936, 2 Series,2019,25780,Semi-Auto,2859,Diesel,145,48.7,2.0
9937, X5,2019,49980,Semi-Auto,5041,Diesel,145,37.7,3.0
9938, 1 Series,2018,16980,Manual,20100,Petrol,150,37.2,1.5
9939, 1 Series,2019,26980,Automatic,1250,Petrol,145,40.4,1.5
9940, X3,2014,19295,Semi-Auto,18458,Diesel,145,54.3,2.0
9941, 5 Series,2015,14160,Automatic,41075,Diesel,30,62.8,2.0
9942, 4 Series,2015,13750,Manual,34457,Petrol,160,44.8,2.0
9943, 1 Series,2015,14391,Semi-Auto,42770,Diesel,125,61.4,2.0
9944, X3,2015,19540,Semi-Auto,39370,Diesel,145,54.3,2.0
9945, 3 Series,2015,12217,Manual,58943,Diesel,125,61.4,2.0
9946, 3 Series,2016,19400,Semi-Auto,19060,Diesel,145,53.3,3.0
9947, 3 Series,2018,19357,Semi-Auto,15893,Diesel,145,64.2,2.0
9948, 1 Series,2019,16980,Manual,4905,Petrol,145,53.3,1.5
9949, 3 Series,2019,26480,Semi-Auto,5500,Petrol,145,42.2,2.0
9950, 4 Series,2019,24780,Semi-Auto,6251,Petrol,145,48.7,2.0
9951, 3 Series,2019,27780,Automatic,4586,Diesel,145,52.3,2.0
9952, X1,2019,25280,Semi-Auto,6153,Petrol,145,35.3,2.0
9953, 2 Series,2019,25980,Semi-Auto,5072,Diesel,145,48.7,2.0
9954, 4 Series,2016,21280,Semi-Auto,16635,Diesel,160,50.4,3.0
9955, 3 Series,2018,22480,Semi-Auto,18620,Diesel,145,62.8,2.0
9956, X1,2018,22780,Semi-Auto,11520,Petrol,145,37.7,2.0
9957, 5 Series,2017,18980,Semi-Auto,43169,Petrol,145,48.7,2.0
9958, 3 Series,2019,25780,Semi-Auto,7254,Petrol,150,42.2,2.0
9959, 1 Series,2018,15980,Manual,19093,Diesel,150,50.4,2.0
9960, 3 Series,2019,33950,Semi-Auto,5039,Diesel,150,52.3,2.0
9961, X7,2020,71980,Semi-Auto,8695,Diesel,150,31.4,3.0
9962, 2 Series,2019,20450,Automatic,6269,Petrol,145,50.4,2.0
9963, 8 Series,2019,55980,Semi-Auto,3489,Diesel,145,39.8,3.0
9964, 1 Series,2017,16990,Manual,32000,Diesel,30,62.8,2.0
9965, 3 Series,2018,18980,Semi-Auto,19408,Diesel,150,65.7,2.0
9966, 1 Series,2016,12609,Manual,22991,Diesel,20,72.4,1.5
9967, 1 Series,2017,17894,Semi-Auto,14684,Petrol,145,54.3,1.5
9968, 4 Series,2015,17310,Semi-Auto,31911,Diesel,125,57.6,2.0
9969, 1 Series,2017,18890,Semi-Auto,21744,Diesel,150,65.7,2.0
9970, 3 Series,2019,25940,Semi-Auto,8646,Diesel,150,53.3,2.0
9971, 1 Series,2019,20440,Semi-Auto,3567,Petrol,150,47.9,2.0
9972, 1 Series,2019,18440,Semi-Auto,3605,Diesel,150,47.9,1.5
9973, 3 Series,2019,19750,Semi-Auto,5888,Petrol,150,51.4,1.5
9974, 3 Series,2019,25940,Semi-Auto,7779,Diesel,150,53.3,2.0
9975, 2 Series,2019,21450,Semi-Auto,3803,Petrol,145,39.2,1.5
9976, X2,2019,31970,Automatic,3740,Petrol,145,34.0,2.0
9977, 3 Series,2019,24997,Semi-Auto,6429,Diesel,145,64.2,2.0
9978, 2 Series,2020,25603,Semi-Auto,2880,Petrol,145,50.4,1.5
9979, 2 Series,2020,26883,Semi-Auto,101,Petrol,145,40.9,1.5
9980, 3 Series,2020,36693,Semi-Auto,2725,Petrol,145,40.4,2.0
9981, 4 Series,2016,21104,Semi-Auto,36741,Petrol,200,41.5,3.0
9982, M5,2019,58991,Semi-Auto,16529,Petrol,145,26.9,4.4
9983, 3 Series,2019,23480,Semi-Auto,4611,Diesel,150,65.7,2.0
9984, 8 Series,2019,51980,Semi-Auto,5529,Diesel,150,40.4,3.0
9985, X3,2019,32480,Semi-Auto,5495,Diesel,145,54.3,2.0
9986, 2 Series,2019,21850,Automatic,4389,Petrol,145,40.9,1.5
9987, 1 Series,2019,19980,Manual,2557,Petrol,145,44.1,1.5
9988, 3 Series,2019,28940,Automatic,1550,Petrol,145,42.2,2.0
9989, 2 Series,2019,22480,Automatic,105,Petrol,145,47.9,2.0
9990, 3 Series,2017,19980,Semi-Auto,10154,Diesel,145,56.5,3.0
9991, i8,2019,67940,Automatic,1110,Hybrid,135,141.2,1.5
9992, 2 Series,2018,18980,Manual,12769,Petrol,145,52.3,1.5
9993, X1,2019,26450,Semi-Auto,7835,Diesel,150,60.1,2.0
9994, 2 Series,2019,22480,Semi-Auto,5869,Diesel,150,51.4,2.0
9995, 1 Series,2019,17780,Manual,7287,Diesel,150,72.4,1.5
9996, 5 Series,2019,26380,Semi-Auto,8257,Petrol,150,50.4,2.0
9997, X3,2015,19795,Semi-Auto,51451,Diesel,200,47.1,3.0
9998, 5 Series,2017,21720,Automatic,26946,Diesel,145,65.7,2.0
9999, 3 Series,2013,7550,Manual,78650,Petrol,125,53.3,1.6
10000, 3 Series,2016,19367,Automatic,25666,Diesel,160,51.4,3.0
10001, X1,2016,18990,Automatic,18604,Diesel,145,55.4,2.0
10002, 1 Series,2014,10970,Automatic,26423,Diesel,30,64.2,2.0
10003, 4 Series,2018,21470,Automatic,40553,Petrol,145,41.5,3.0
10004, 5 Series,2020,33980,Semi-Auto,1500,Hybrid,135,156.9,2.0
10005, 4 Series,2016,19880,Semi-Auto,34171,Diesel,145,55.4,3.0
10006, 4 Series,2018,21064,Semi-Auto,19447,Diesel,145,65.7,2.0
10007, 3 Series,2016,15980,Semi-Auto,16000,Diesel,30,67.3,2.0
10008, 2 Series,2020,30980,Semi-Auto,1500,Petrol,145,42.2,1.5
10009, 2 Series,2019,22980,Automatic,2869,Diesel,145,49.6,2.0
10010, X1,2019,27980,Automatic,105,Petrol,145,40.9,1.5
10011, 1 Series,2019,23440,Manual,4729,Petrol,145,41.5,1.5
10012, 3 Series,2019,31980,Automatic,4869,Diesel,145,50.4,2.0
10013, 5 Series,2019,39480,Automatic,4859,Petrol,145,29.1,3.0
10014, 1 Series,2020,23980,Semi-Auto,1500,Petrol,145,40.4,1.5
10015, 1 Series,2020,30440,Semi-Auto,1500,Petrol,145,34.5,2.0
10016, 1 Series,2020,30440,Semi-Auto,1500,Petrol,145,34.5,2.0
10017, 4 Series,2018,22470,Semi-Auto,1998,Diesel,145,60.1,2.0
10018, 5 Series,2017,22980,Automatic,21687,Diesel,145,53.3,3.0
10019, 4 Series,2018,20980,Semi-Auto,11403,Petrol,145,48.7,2.0
10020, 4 Series,2016,18860,Semi-Auto,15422,Diesel,30,65.7,2.0
10021, 3 Series,2016,18656,Semi-Auto,27621,Diesel,145,56.5,3.0
10022, 3 Series,2016,20584,Semi-Auto,36137,Diesel,145,53.3,3.0
10023, 1 Series,2015,11180,Manual,43424,Diesel,20,72.4,1.5
10024, 3 Series,2020,34993,Semi-Auto,6250,Diesel,145,47.9,3.0
10025, 5 Series,2015,15995,Semi-Auto,31309,Diesel,30,62.8,2.0
10026, 4 Series,2016,22431,Semi-Auto,31663,Diesel,160,51.4,3.0
10027, X1,2016,19480,Semi-Auto,19829,Diesel,125,57.6,2.0
10028, 3 Series,2019,25780,Semi-Auto,9354,Petrol,145,45.6,2.0
10029, 5 Series,2019,26380,Semi-Auto,7609,Diesel,145,65.7,2.0
10030, X5,2019,56980,Semi-Auto,12173,Diesel,145,33.6,3.0
10031, 1 Series,2018,22761,Semi-Auto,24866,Petrol,150,32.5,3.0
10032, X5,2019,56980,Semi-Auto,9029,Diesel,145,33.6,3.0
10033, 2 Series,2018,16780,Semi-Auto,21204,Petrol,145,40.9,1.5
10034, 4 Series,2019,26990,Semi-Auto,4278,Diesel,150,52.3,3.0
10035, X1,2019,25990,Semi-Auto,8989,Diesel,150,60.1,2.0
10036, 2 Series,2019,24490,Manual,8615,Diesel,150,60.1,2.0
10037, X4,2019,36990,Semi-Auto,8454,Diesel,150,42.8,2.0
10038, M5,2019,63980,Semi-Auto,5000,Petrol,150,26.9,4.4
10039, 2 Series,2017,21000,Semi-Auto,25435,Petrol,200,39.8,3.0
10040, 3 Series,2016,16886,Automatic,24081,Diesel,145,54.3,3.0
10041, 1 Series,2016,18866,Automatic,20581,Petrol,200,39.8,3.0
10042, X4,2019,38182,Semi-Auto,2316,Diesel,145,42.8,2.0
10043, 3 Series,2018,21512,Automatic,21045,Diesel,145,62.8,2.0
10044, M4,2016,34932,Semi-Auto,23765,Petrol,300,34.0,3.0
10045, 1 Series,2014,12222,Semi-Auto,11463,Petrol,125,50.4,1.6
10046, 3 Series,2017,15652,Semi-Auto,68299,Diesel,150,62.8,2.0
10047, 5 Series,2018,22601,Semi-Auto,50628,Diesel,150,60.1,2.0
10048, 3 Series,2015,13990,Manual,30441,Diesel,30,64.2,2.0
10049, 4 Series,2019,32990,Semi-Auto,2403,Diesel,145,60.1,2.0
10050, X1,2017,17370,Manual,29575,Diesel,145,58.9,2.0
10051, X4,2015,18390,Manual,53197,Diesel,160,52.3,2.0
